Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
39096.956537890044,2022.0,26184.554430379747,22352.144101479913,37290.85227812677,2,1,20933.3125,2,3,4.0,37290.852278119106,28165.06850321396,4,3,5,5,52490.0
29942.61466666667,2022.0,33319.62962962963,37290.80917500869,37290.852278117876,1,1,27953.348285714288,2,8,7.1,46093.18125,28165.06850321396,4,6,4,5,23690.0
21202.012160898037,2010.0,22446.134545454544,36675.60232108317,37290.85192478168,2,2,33050.13821138212,4,8,10.2,37290.852278119106,33827.59457917261,6,8,2,2,11999.0
30443.28437233134,2009.0,22102.0,27380.195840554592,37290.85227811878,2,1,33942.07789344765,2,7,8.9,37290.852278119106,28165.06850321396,4,9,4,5,14499.0
33188.68539325843,2013.0,33205.14705882353,36317.082790069246,37290.852278119106,2,1,34107.510283687945,2,1,7.0,37290.852278119106,34861.53140200286,4,6,4,5,12950.0
28592.73612463486,2009.0,14846.290697674418,29819.709167544785,37290.85227811876,2,1,34107.510283687945,2,8,8.2,37290.852278119106,37313.70941253437,4,7,4,5,9876.0
23993.730263157893,2011.0,37290.8522779766,22352.144101479913,37290.852278119106,2,2,34107.510283687945,2,8,7.6,37290.852278117025,28165.06850321396,4,3,5,5,9500.0
30443.28437233134,2017.0,21498.92619047619,22352.144101479913,37290.852278119106,2,1,27953.348285714288,2,8,4.9,37290.852278119106,34861.53140200286,4,3,5,5,19588.0
29942.61466666667,2021.0,18876.436363636363,22352.144101479913,37290.852272446304,2,1,27953.348285714288,2,7,6.7,37290.852278119106,37255.1947836396,4,3,5,5,16990.0
29942.61466666667,2023.0,30446.359420289853,37290.85143963624,37290.85225785621,1,1,27953.348285714288,2,0,6.9,48297.586153846154,35832.28363636364,4,6,5,5,26990.0
30443.28437233134,2016.0,42272.7408,36317.082790069246,37290.852278119106,2,1,33942.07789344765,2,8,8.4,37290.85227811892,45416.117230273754,4,6,4,7,34382.0
37282.72635384941,2012.0,37282.72635384941,36675.60232108317,37290.852278119106,2,2,34107.510283687945,0,1,8.3,37290.852278119106,33827.59457917261,4,8,4,5,8999.0
26349.247154471544,2022.0,31291.4128440367,36317.082790069246,37290.85227811911,2,1,34107.510283687945,2,7,9.0,37290.852278119106,38685.175749674054,4,6,4,5,53490.0
37290.84278155222,2008.0,37290.85227811911,43160.318181818184,37290.85227811911,2,0,40252.417803302225,3,0,7.663150894460331,37290.85227811911,30175.347826086956,0,2,0,0,179990.0
33188.68539325843,2020.0,33205.14705882353,36317.082790069246,37290.852259304374,2,1,33942.07789344765,2,8,8.1,37290.852278119106,38685.175749674054,4,6,4,5,29990.0
29942.61466666667,2023.0,33319.62962962963,37290.85143963624,37290.77393465638,1,1,27953.348285714288,2,0,7.1,48297.586153846154,28165.06850321396,4,6,4,5,24690.0
30443.28437233134,2017.0,20104.471615720526,22352.144101479913,37290.8522780483,2,1,34107.510283687945,2,8,5.8,37290.852278119106,24141.22660098522,4,3,5,5,22499.0
37533.52564102564,2011.0,25728.301811996178,22352.144101479913,37290.852278119106,2,1,22005.086832740213,2,7,6.7,37290.85227811882,34861.53140200286,4,3,2,4,17450.0
30443.28437233134,2015.0,26973.475,36317.082790069246,37290.852278119106,2,2,34107.510283687945,2,8,6.3,37290.852278119106,34981.349783549784,4,6,4,5,17990.0
51564.40456621005,2017.0,38398.99694656488,36675.60232108317,37290.852278119106,2,1,36517.2035971223,0,1,7.7,37290.852278119106,28165.06850321396,4,8,4,5,46990.0
33206.44540229885,2013.0,10796.477272727272,22352.144101479913,37290.8522781191,2,1,22005.086832740213,2,8,6.1,37290.852278119106,29941.61467889908,4,3,5,5,7490.0
60689.39599999999,1998.0,37290.852278119106,29819.709167544785,37290.852278119106,2,1,202345.18,4,7,16.9,37290.852278119106,37290.85227244178,8,7,4,5,14999.0
29942.61466666667,2021.0,34035.660344827586,36317.082790069246,26486.91571905345,2,1,27953.348285714288,2,8,7.3,37290.852278119106,35832.28363636364,4,6,4,5,24990.0
27824.98506876228,2018.0,26243.545801526718,36317.082790069246,37290.852278119106,2,1,33942.07789344765,2,8,7.9,37290.852278119106,45416.117230273754,4,6,4,5,28888.0
37527.64441939121,2022.0,58782.744269613126,37290.85227811911,37290.852278119106,2,1,40252.417803302225,2,1,7.663150894460331,37290.852278119106,37290.852278119106,0,0,0,0,71888.0
30443.28437233134,2014.0,38274.53065326633,36675.60232108317,37290.85227811741,2,2,32183.678682170543,4,1,7.6,37290.852278119106,23624.08823530357,4,8,2,3,19886.0
30443.28437233134,2011.0,21498.92619047619,22352.144101479913,37290.852278101425,2,1,27953.348285714288,2,8,6.8,37290.852278119106,37290.85227811664,4,3,5,5,11990.0
56870.27272727273,2018.0,37295.800418832696,36317.082790069246,37290.85227811911,2,1,35429.108695652176,1,7,9.6,37290.852278119106,36711.147121535185,6,6,4,5,57990.0
23993.730263157893,2021.0,21148.68448275862,22352.144101479913,37290.852278119106,2,1,23359.68015564202,2,8,4.8,37290.852278119106,33622.928550074736,4,3,5,5,23800.0
33206.44540229885,2014.0,40025.56030150754,36675.60232108317,37290.852278119106,2,2,32183.678682170543,4,1,7.6,37290.852278119106,29723.93893129771,4,8,2,2,15990.0
42729.08463949843,2023.0,55592.34246575343,37290.852278119106,37290.85227811912,1,1,33050.13821138212,0,8,9.7,37290.8522781205,37290.852278119106,6,6,4,5,85950.0
26349.247154471544,2020.0,31291.4128440367,36317.082790069246,25995.052631578947,2,1,34107.510283687945,2,8,7.2,37290.852278119106,34861.53140200286,4,6,4,5,25990.0
60689.39599999999,2008.0,37290.85227811906,29819.709167544785,37290.852278119106,2,1,37290.8522781191,2,7,10.0,37290.852278119106,35832.28363636364,6,7,4,5,14990.0
30443.28437233134,2023.0,39836.608695652176,37291.559341497785,37290.85227811911,1,1,34107.510283687945,2,3,6.3,56723.9351351351,35832.28363636364,4,6,4,5,41888.0
52144.15468409586,1997.0,37290.8522781191,29819.709167544785,37290.852278119106,2,2,20933.3125,4,8,9.0,37290.852278119106,30175.347826086956,4,7,4,5,6988.0
37527.64441939121,2016.0,39702.44827586207,36317.082790069246,37290.852278110586,2,1,23545.35714285714,2,7,6.3,37290.852278119106,37290.852278119084,4,6,4,5,29999.0
26349.247154471544,2007.0,34629.589147286824,36317.082790069246,37290.8522781191,2,1,32183.678682170543,0,1,8.2,37290.852278119106,29185.525423728814,4,6,4,5,15980.0
39096.956537890044,2020.0,26184.554430379747,22352.144101479913,37290.85227811899,2,1,34107.510283687945,2,8,6.0,37290.852278119084,34861.53140200286,4,3,5,5,29990.0
57619.90365448505,2014.0,46434.818181771465,37290.85227814583,37290.852278119106,2,1,40252.417803302225,3,0,7.663150894460331,37290.852278119106,34861.53140200286,0,0,0,0,29950.0
24745.78151260504,2007.0,26212.925,29819.709167544785,37290.852278119106,2,1,20933.3125,2,8,7.2,37290.8522781191,38685.175749674054,4,7,4,5,8832.0
40086.68965517241,2023.0,43389.820742222946,37290.8522784796,37290.852278119106,1,1,32183.678682170543,0,1,9.0,46093.18125,36711.147121535185,4,8,4,5,44276.0
51564.40456621005,2017.0,38398.99694656488,36675.60232108317,37290.852278119106,2,1,36517.2035971223,0,1,7.7,37290.852278119106,34861.53140200286,4,8,4,5,29990.0
27824.98506876228,2015.0,29863.968627450977,36317.082790069246,37290.85227811907,2,1,34107.510283687945,2,8,6.9,37290.852278119106,34981.349783549784,4,6,4,5,19990.0
39096.956537890044,2017.0,40318.305555555555,37290.85227811913,37290.852278119106,2,1,40252.417803302225,3,8,7.663150894460331,37290.852278119106,34861.53140200286,0,9,0,0,39995.0
26349.247154471544,2022.0,34629.589147286824,37290.85227811916,37290.85227811915,0,1,32183.678682170543,1,1,6.1,37290.85227811911,38685.175749674054,4,6,4,7,64777.0
35189.025225225225,2020.0,34509.65531914894,36675.60232108317,37290.852278119084,2,1,47015.0370994941,0,1,9.6,37290.852278119106,49350.56842105263,4,8,4,5,36980.0
39096.956537890044,2022.0,26184.554430379747,22352.144101479913,37290.85227812677,2,1,20933.3125,2,3,4.2,37290.852278119106,35832.28363636364,4,3,5,5,48990.0
27824.98506876228,2010.0,28837.947368421053,36675.60232108317,37290.85227811721,2,2,33942.07789344765,0,1,9.2,37290.852278119106,29684.473863636365,4,8,4,5,12800.0
57619.90365448505,2013.0,37291.042901396475,22352.144101479913,37290.852278118946,2,1,34107.510283687945,2,7,6.6,37290.852278119106,29438.24339250493,4,3,5,5,23999.0
51928.39035087719,2020.0,43022.98039215686,36317.082790069246,37290.85227811915,2,1,34107.510283687945,1,7,8.3,37290.85227811911,49350.56842105263,4,6,4,5,65990.0
38111.7027027027,2020.0,49543.8886290396,36317.082790069246,37290.85227811911,2,1,34107.510283687945,0,7,7.6,37290.852278119106,45416.117230273754,4,6,4,7,53990.0
33206.44540229885,2019.0,37290.78909099213,36317.082790069246,37290.852278119106,2,1,34107.510283687945,1,1,6.7,37290.852278119106,33827.59457917261,4,6,4,5,36990.0
28592.73612463486,2022.0,28575.177292576416,36317.082790069246,37290.852278119106,2,1,33942.07789344765,2,8,7.5,37290.852278119106,37255.1947836396,4,6,4,5,38502.0
57619.90365448505,2020.0,37290.85227811924,36675.60232108317,37290.852278119106,2,1,32981.17840375587,0,1,7.9,37290.852278119106,34861.53140200286,4,8,4,5,49991.0
27824.98506876228,2021.0,39409.83452466579,22352.144101479913,37290.85227811911,2,1,83964.40384615384,2,2,0.0,37290.852278119106,29438.24339250493,0,3,5,5,45990.0
27824.98506876228,2013.0,12040.78787891688,29819.709167544785,37290.852278119106,2,1,20933.3125,2,8,6.7,37290.852278119106,34861.53140200286,4,7,4,5,13990.0
30443.28437233134,2023.0,54475.075,37291.559341497785,37290.85227811931,1,1,33942.07789344765,2,0,8.1,56723.9351351351,34981.349783549784,4,6,4,7,49996.0
52144.15468409586,2016.0,31833.540540540547,37290.852278119106,37290.852278119106,2,1,40252.417803302225,2,1,7.663150894460331,37290.852278119106,34981.349783549784,0,9,0,0,34888.0
30443.28437233134,2017.0,20104.471615720526,22352.144101479913,37290.852278118866,2,1,34107.510283687945,2,8,5.8,37290.852278119106,37255.1947836396,4,3,5,5,20690.0
26349.247154471544,2014.0,15622.22033898305,36317.082790069246,37290.852278119106,2,1,34107.510283687945,2,8,8.4,37290.852278119106,37255.1947836396,4,6,4,5,18990.0
24745.78151260504,2016.0,26805.09756097561,36317.082790069246,37290.852278119106,2,1,20933.3125,2,8,6.6,37290.852278119106,23975.745901639344,4,6,4,5,20990.0
37527.64441939121,2015.0,33729.63505948984,29803.895081967214,37290.852278119106,2,1,34107.510283687945,2,1,8.2,37290.852278119106,34861.53140200286,4,0,2,2,25999.0
30443.28437233134,2014.0,22102.0,29819.709167544785,37290.852278119106,2,1,33942.07789344765,2,8,6.6,37290.852278119106,28165.06850321396,4,7,4,5,17990.0
26593.936231884058,2012.0,20072.827160493827,22352.144101479913,37290.85227811716,2,1,34107.510283687945,1,8,6.8,37290.852278119106,29941.61467889908,4,3,5,5,19470.0
30443.28437233134,2017.0,26973.475,36317.082790069246,37290.852278119084,2,1,34107.510283687945,2,8,6.1,37290.852278119106,32835.282608695656,4,6,4,5,25970.0
21202.012160898037,2012.0,30436.598984771572,36675.60232108317,37290.852278119106,2,1,47015.0370994941,4,1,7.8,37290.852278119106,29723.93893129771,4,8,4,5,16999.0
30443.28437233134,2022.0,20104.471615720526,29819.709167544785,37290.852278119106,2,1,34107.510283687945,2,8,6.1,37290.852278119106,33239.756097560974,4,7,4,5,35990.0
42729.08463949843,2018.0,55592.34246575343,36317.082790069246,37290.852278119106,2,1,33050.13821138212,0,8,11.7,37290.852278119106,45416.117230273754,6,6,4,5,57990.0
39096.956537890044,2019.0,22285.2268907563,22352.144101479913,37290.85227803651,2,1,29638.478666666666,2,8,6.4,37290.852278119106,24141.22660098522,4,3,5,5,20850.0
30443.28437233134,2016.0,38274.53065326633,36675.60232108317,37290.8522781191,2,1,36701.32492997199,0,1,9.2,37290.85227811887,34861.53140200286,5,8,4,5,34990.0
27824.98506876228,2020.0,29863.968627450977,36317.082790069246,37290.85227811909,2,1,34107.510283687945,2,8,6.9,37290.852278119106,43470.23611111111,4,6,4,5,31995.0
28592.73612463486,2021.0,32609.905610561058,36675.60232108317,37290.852278119106,2,1,28471.982409638553,0,1,8.6,37290.852278119106,34861.53140200286,4,8,4,4,59980.0
60689.39599999999,1998.0,37290.852278119106,29819.709167544785,37290.852278119106,2,1,202345.18,4,7,16.9,37290.852278119106,33827.59457917261,8,7,4,5,24999.0
27824.98506876228,2014.0,26243.545801526718,36317.082790069246,37290.85227811885,2,1,33942.07789344765,2,8,7.9,37290.852278119106,34861.53140200286,4,6,4,5,18290.0
39096.956537890044,2005.0,36069.36809815951,29803.895081967214,37290.85227811906,2,2,24530.266666666666,4,8,11.6,37290.852278119106,23362.08924611681,4,0,4,3,16499.0
28492.789813664596,2012.0,27331.99342105263,36317.082790069246,37290.8522781191,2,1,34107.510283687945,1,1,7.5,37290.852278119106,33239.756097560974,4,6,4,5,14950.0
42729.08463949843,2009.0,55592.34246575343,36317.082790069246,37290.852278119106,2,2,30129.91304347826,0,8,11.8,37290.852278119106,21750.639175257733,6,6,4,5,24990.0
40115.09950248756,2023.0,37395.345,58180.18474576271,37290.852278119135,1,0,27953.348285714288,2,0,9.8,52509.04615384615,37290.8522792253,4,6,4,5,42490.0
39096.956537890044,2017.0,38190.92558139535,36675.60232108317,37290.85207666888,2,2,28471.982409638553,4,1,7.7,37290.852278119106,34861.53140200286,4,8,2,2,21990.0
21202.012160898037,2018.0,30436.598984771572,36675.60232108317,37290.852278119266,2,1,47015.0370994941,0,1,8.7,37290.852278119106,28165.06850321396,4,8,4,5,34992.0
23993.730263157893,2005.0,21148.68448275862,37290.8522781191,37290.852278119106,2,1,40252.417803302225,2,8,7.663150894460331,37290.852278119106,37255.1947836396,0,3,0,0,7750.0
27824.98506876228,2009.0,28837.947368421053,36675.60232108317,37290.8522781171,2,1,33942.07789344765,0,1,10.5,37290.852278119106,28165.06850321396,4,8,4,5,17500.0
73696.86382978724,2016.0,73696.86382978724,36317.082790069246,37290.85227811614,2,1,32183.678682170543,1,1,6.0,37290.852278119106,34861.53140200286,4,6,4,5,34926.0
26349.247154471544,2016.0,14386.016393442624,22352.144101479913,36895.463082245325,2,2,23545.35714285714,2,8,5.9,37290.852278119106,32835.282608695656,4,3,5,5,14990.0
28492.789813664596,2021.0,23824.064655172413,29819.709167544785,37290.852257881146,2,1,34107.510283687945,2,8,7.4,37290.852278119106,33827.59457917261,4,7,4,5,25925.0
37527.64441939121,2018.0,39702.44827586207,36317.082790069246,37290.85227811911,2,1,34107.510283687945,1,7,8.3,37290.852278119106,38965.751139059554,4,6,4,7,47995.0
21202.012160898037,2014.0,10528.086206896553,22352.144101479913,37290.85227811878,2,1,22005.086832740213,2,8,6.6,37290.852278119106,26653.775280898877,4,3,5,5,10999.0
24745.78151260504,2005.0,16524.75757586367,29819.709167544785,37290.852278119106,2,1,28471.982409638553,2,7,9.4,37290.852278119106,34981.349783549784,4,7,4,5,7500.0
57619.90365448505,2017.0,37290.852285415895,29819.709167544785,37290.852278119106,2,1,34107.510283687945,1,7,6.9,37290.852278119106,37255.1947836396,4,7,4,5,39990.0
21202.012160898037,2006.0,10116.032803020556,36675.60232108317,37290.85227811906,2,2,36517.2035971223,0,1,0.0,37290.852278119106,29723.93893129771,4,8,4,5,11990.0
57619.90365448505,2018.0,37290.85202074906,36317.082790069246,37290.852278119106,2,1,34107.510283687945,1,7,7.0,37290.852278119106,34981.349783549784,4,6,4,5,46800.0
57619.90365448505,2013.0,37290.375894723824,67318.32684824902,37290.852278119106,2,1,33926.11538461538,4,1,4.7,37290.852278119106,45416.117230273754,4,2,2,4,27980.0
39096.956537890044,2011.0,36069.36809815951,29803.895081967214,37290.852278119106,2,1,24530.266666666666,4,8,11.6,37290.852278119106,37255.1947836396,4,0,4,3,29990.0
28492.789813664596,2019.0,27331.99342105263,36317.082790069246,37290.852278119084,2,1,34107.510283687945,2,8,7.9,37290.852278119106,37255.1947836396,4,6,4,5,22490.0
24745.78151260504,1999.0,26212.925,22352.144101479913,37290.852278119106,2,1,22005.086832740213,2,8,8.4,37290.852278119106,35832.28363636364,4,3,3,5,6995.0
40115.09950248756,2022.0,37395.345,37290.85233671028,37290.852277957216,1,1,27953.348285714288,2,7,8.1,48537.867469879515,34861.53140200286,4,6,4,5,32990.0
26349.247154471544,2019.0,30608.39393939394,36317.082790069246,37290.85227779626,2,1,34107.510283687945,2,8,7.9,37290.852278119106,29684.473863636365,4,6,4,5,28490.0
39096.956537890044,2011.0,36069.36809815951,29803.895081967214,37290.852278119106,2,1,24530.266666666666,4,8,12.6,37290.852278119106,29684.473863636365,4,0,4,3,23999.0
39096.956537890044,2019.0,41148.49127906977,36317.082790069246,37290.85227811924,2,1,33942.07789344765,1,8,7.3,37290.852278119106,42554.086956521736,4,6,5,5,49970.0
27824.98506876228,2019.0,29863.968627450977,36317.082790069246,37290.85227805729,2,1,34107.510283687945,2,8,6.9,37290.852278119106,37255.1947836396,4,6,4,5,22492.0
39096.956537890044,2012.0,22285.2268907563,22352.144101479913,37290.8522781191,2,1,27953.348285714288,2,8,6.3,37290.852278119106,33622.928550074736,4,3,5,5,14987.0
27824.98506876228,2020.0,25287.46495294147,36317.082790069246,37290.8522781191,2,1,28933.851612903225,2,7,5.8,37290.852278119106,33827.59457917261,3,6,5,5,32990.0
28592.73612463486,2009.0,14846.290697674418,22352.144101479913,37290.852278119055,2,2,34107.510283687945,2,8,7.9,37290.852278119106,31388.425443786986,4,3,5,5,6990.0
29942.61466666667,2022.0,34035.660344827586,37290.840865344675,37290.85227834123,0,1,27953.348285714288,2,3,1.7,52265.079999998605,34861.53140200286,4,6,5,5,45990.0
37527.64441939121,2021.0,39702.44827586207,36317.082790069246,37290.852278119106,2,1,34107.510283687945,1,1,6.4,37290.852278119106,37255.1947836396,4,6,4,7,47772.0
30443.28437233134,2023.0,39836.608695652176,37290.852278127764,37290.85227811911,0,1,34107.510283687945,2,3,6.3,50497.71240947766,34981.349783549784,4,6,4,5,40990.0
28492.789813664596,2021.0,53074.54054054051,29819.709167544785,37290.85227811911,2,1,58717.852459016394,4,8,10.2,37290.852278119106,31388.425443786986,6,7,4,5,63340.0
40115.09950248756,2022.0,37395.345,37419.59649510684,37290.85228579988,1,1,34107.510283687945,2,8,7.5,37290.85227888272,33827.59457917261,4,6,4,5,40485.0
21202.012160898037,2017.0,30436.598984771572,36675.60232108317,37290.52055654571,2,1,47015.0370994941,0,1,9.1,37290.852278119106,34861.53140200286,4,8,4,5,25999.0
40115.09950248756,2023.0,37395.345,38366.17613905955,37290.852277791535,1,1,27953.348285714288,2,7,8.1,52509.04615384615,32222.2160669542,4,6,4,5,28985.0
23993.730263157893,2022.0,21148.68448275862,37290.851848438964,37290.852278119106,1,1,23359.68015564202,2,8,4.8,48537.867469879515,34861.53140200286,4,3,5,5,26988.0
33206.44540229885,2014.0,18595.49411764706,37290.852232565856,37290.852278119106,2,1,40252.417803302225,2,8,7.663150894460331,37290.852278119106,34981.349783549784,0,3,0,0,10990.0
27824.98506876228,2014.0,12040.78787891688,22352.144101479913,37290.852278118815,2,1,20933.3125,2,8,6.7,37290.852278119106,45416.117230273754,4,3,5,5,13499.0
26349.247154471544,2019.0,34629.589147286824,36317.082790069246,37290.85227811923,2,1,32183.678682170543,1,1,7.5,37290.852278119106,42549.88451585255,4,6,4,7,49990.0
26593.936231884058,2018.0,29399.438095238096,36317.082790069246,37290.85227774813,2,1,33942.07789344765,1,8,7.3,37290.852278119106,37255.1947836396,4,6,4,5,23990.0
27824.98506876228,2017.0,29863.968627450977,36317.082790069246,37290.852278119106,2,1,34107.510283687945,2,8,6.9,37290.852278119106,34861.53140200286,4,6,4,5,24990.0
52144.15468409586,2014.0,52412.45614035088,36317.082790069246,37290.852278119106,2,1,59081.42134831461,1,1,6.2,37290.852278119106,35832.28363636364,6,6,4,5,38750.0
37527.64441939121,2013.0,29240.340425531915,65276.95,37290.852278119106,2,2,23545.35714285714,2,7,6.6,37290.852278119106,34861.53140200286,4,1,2,4,23999.0
27824.98506876228,2022.0,28837.947368421053,37290.85227813177,37290.852278119106,1,1,32981.17840375587,0,1,7.9,44365.61041666666,37255.1947836396,4,8,4,5,65800.0
51564.40456621005,2020.0,45696.69491525424,36317.082790069246,37290.85227811911,2,1,36517.2035971223,0,1,7.9,37290.852278119106,37255.1947836396,4,6,4,7,51900.0
26349.247154471544,2018.0,24386.233516483517,22352.144101479913,22561.12896408641,2,1,34107.510283687945,2,8,7.4,37290.852278119106,28165.06850321396,4,3,4,5,21690.0
28592.73612463486,2018.0,24206.573170731706,36317.082790069246,37290.85225189989,2,1,34107.510283687945,2,8,7.6,37290.852278119106,37290.852278119106,4,6,4,5,29990.0
73696.86382978724,2017.0,73696.86382978724,36317.082790069246,37290.852278119106,2,1,34107.510283687945,1,1,5.1,37290.852278119106,33827.59457917261,4,6,5,5,55990.0
52144.15468409586,2016.0,37290.85281617571,67318.32684824902,37290.852278119004,2,1,34107.510283687945,4,7,6.0,37290.852278119106,37290.852278119106,4,2,2,4,23866.0
29942.61466666667,2021.0,30446.359420289853,36317.082790069246,37290.85227811828,2,1,32071.726829268293,2,8,7.3,37290.852278119106,37255.1947836396,3,6,5,5,26990.0
29942.61466666667,2021.0,34035.660344827586,36317.082790069246,26486.91571905345,2,1,27953.348285714288,2,8,7.3,37290.852278119106,34861.53140200286,4,6,4,5,23880.0
33206.44540229885,2019.0,40025.56030150754,36675.60232108317,37290.852278120685,2,1,34107.510283687945,0,1,7.4,37290.852278119106,29723.93893129771,4,8,4,5,54990.0
39096.956537890044,2005.0,68653.94324324324,36317.082790069246,37290.8522781191,2,1,20219.597701149425,0,8,13.2,37290.852278119106,28165.06850321396,6,6,4,8,14999.0
39096.956537890044,2014.0,38190.92558139535,36675.60232108317,37290.852278089864,2,1,36517.2035971223,0,1,9.3,37290.852278119106,37255.1947836396,4,8,4,5,32999.0
28492.789813664596,2014.0,23824.064655172413,22352.144101479913,37290.852278119106,2,1,34107.510283687945,2,8,7.4,37290.852278119106,45416.117230273754,4,3,5,5,18990.0
37527.64441939121,2019.0,29240.340425531915,22352.144101479913,37290.85227812806,2,1,34107.510283687945,1,7,8.0,37290.852278119106,33827.59457917261,4,3,5,5,51190.0
24745.78151260504,2021.0,29019.234234234234,36317.082790069246,37290.85227811912,2,1,27953.348285714288,2,8,7.3,37290.852278119106,31388.425443786986,4,6,4,7,46888.0
33206.44540229885,2019.0,40025.56030150754,36675.60232108317,37290.852278119106,2,1,32183.678682170543,0,1,8.0,37290.852278119106,37255.1947836396,4,8,4,5,38950.0
24745.78151260504,2019.0,29019.234234234234,36317.082790069246,37290.8522781191,2,1,27953.348285714288,1,8,7.4,37290.852278119106,31388.425443786986,4,6,4,5,37983.0
21202.012160898037,2003.0,22446.134545454544,29819.709167544785,37290.85227811907,2,1,67874.88235294117,4,8,13.5,37290.852278119106,30175.347826086956,8,7,4,5,22995.0
39096.956537890044,2011.0,38190.92558139535,36675.60232108317,37290.85227811885,2,2,24530.266666666666,4,8,11.0,37290.852278119106,34861.53140200286,4,8,4,5,11950.0
26349.247154471544,2017.0,30608.39393939394,37290.852278119106,37290.852277603975,2,1,40252.417803302225,2,8,7.663150894460331,37290.852278119106,28165.06850321396,0,9,0,0,23380.0
33206.44540229885,2010.0,17484.29126213592,29819.709167544785,37290.852278119106,2,1,20219.597701149425,4,8,11.7,37290.852278119106,33827.59457917261,6,7,4,5,39880.0
21202.012160898037,2013.0,10384.330097087379,22352.144101479913,37290.8522781191,2,2,22005.086832740213,2,8,7.4,37290.852278119106,51672.735294107704,4,3,5,5,10990.0
39096.956537890044,2021.0,68653.94324324324,36317.082790069246,37290.85227811919,2,1,47015.0370994941,0,1,7.9,37290.85227811911,43251.28,4,6,4,7,91880.0
30443.28437233134,2022.0,33629.95909090909,37290.8522781255,37290.852278122285,0,1,33942.07789344765,1,8,7.5,37290.852278119106,37290.66669833811,4,6,4,5,44990.0
23993.730263157893,2018.0,21148.68448275862,22352.144101479913,37290.85227744096,2,1,23359.68015564202,2,8,4.8,37290.852278119106,31388.425443786986,4,3,5,5,17980.0
28592.73612463486,2013.0,37290.831936251976,22352.144101479913,37290.8522781191,2,1,15741.000000002014,2,8,4.6,37290.852278119106,30054.696969733937,3,3,5,5,7990.0
57619.90365448505,2017.0,34523.102040816324,27380.195840554592,37290.85227811911,2,1,34107.510283687945,4,7,6.6,37290.852278119106,45416.117230273754,4,9,4,5,39233.0
28592.73612463486,2003.0,14846.290697674418,29819.709167544785,37290.852278119106,2,2,34107.510283687945,1,0,7.663150894460331,37290.852278119106,37255.1947836396,4,7,4,0,37999.0
23993.730263157893,2022.0,21148.68448275862,37290.851848438964,37290.85227811909,1,1,23359.68015564202,2,8,4.8,48537.867469879515,38685.175749674054,4,3,5,5,28680.0
28592.73612463486,2018.0,28575.177292576416,36317.082790069246,37290.852278119106,2,2,34107.510283687945,2,8,7.0,37290.852278119106,37255.1947836396,4,6,4,5,25990.0
29942.61466666667,2023.0,33319.62962962963,37290.80917500869,37290.77393465638,1,1,27953.348285714288,2,0,7.1,51105.691525423725,33827.59457917261,4,6,4,5,24690.0
26349.247154471544,2012.0,15622.22033898305,36317.082790069246,37290.8522781191,2,1,28471.982409638553,1,8,9.2,37290.852278119106,33827.59457917261,4,6,4,5,15995.0
39096.956537890044,2010.0,40318.305555555555,36317.082790069246,37290.852278119106,2,1,35429.108695652176,2,8,11.0,37290.852278119106,38685.175749674054,6,6,4,7,17990.0
30443.28437233134,2020.0,54475.075,36317.082790069246,37290.852278119106,2,1,32183.678682170543,1,1,6.0,37290.852278119106,37255.1947836396,4,6,4,7,50999.0
21202.012160898037,2008.0,27688.254901960783,29819.709167544785,37290.852278119106,2,1,33050.13821138212,4,8,11.0,37290.852278119106,37290.852278119106,6,7,4,5,13999.0
21202.012160898037,2019.0,17233.204545454544,36317.082790069246,37290.8522774441,2,1,23545.35714285714,2,8,6.7,37290.852278119106,34861.53140200286,4,6,4,5,15995.0
39096.956537890044,2020.0,29240.227272727272,29819.709167544785,37290.852278129176,2,1,33942.07789344765,2,3,4.2,37290.852278119106,34861.53140200286,4,7,4,5,36895.0
33206.44540229885,2007.0,17484.29126213592,29819.709167544785,37290.852278119055,2,1,20219.597701149425,4,8,10.9,37290.852278119106,28165.06850321396,6,7,4,5,6999.0
27824.98506876228,2010.0,28837.947368421053,36675.60232108317,37290.85227811721,2,2,33942.07789344765,0,1,9.2,37290.852278119106,29941.61467889908,4,8,4,5,21990.0
27824.98506876228,2009.0,26243.545801526718,37290.852232565856,37290.852278119106,2,1,40252.417803302225,3,1,7.663150894460331,37290.852278119106,34861.53140200286,0,9,0,0,11990.0
29942.61466666667,2023.0,30446.359420289853,37290.85143963624,37290.84854193065,1,1,32071.726829268293,2,0,7.3,48297.586153846154,35832.28363636364,3,6,5,5,31990.0
24745.78151260504,2007.0,29019.234234234234,36317.082790069246,37290.85227811659,2,1,28471.982409638553,0,8,10.0,37290.852278119106,38685.175749674054,4,6,4,5,10998.0
39096.956537890044,1991.0,68653.94324324324,36317.082790069246,37290.852278119106,2,2,34169.54170728069,0,1,0.0,37290.852278119106,29438.24339250493,6,6,4,8,29800.0
39096.956537890044,2018.0,38190.92558139535,36675.60232108317,37097.31432277879,2,1,24530.266666666666,4,8,10.9,37290.852278119106,37255.1947836396,4,8,2,2,22950.0
